address,zip,town,suspected_lead,psl_materials,psl_other,service_line,csl_other
63 MISSION STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
63 MONTAGUE PLACE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
63 MONTAGUE PLACE 2ND,07042,MONTCLAIR,N,C,NA,C,NA
63 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
63 MELROSE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
63 MYRTLE AVENUE,07042,MONTCLAIR,Y,C,NA,L,NA
63 N WILLOW STREET,07042,MONTCLAIR,N,C,NA,C,NA
63 NORMAL AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
63 OAKWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
63 OVERLOOK ROAD,07043,MONTCLAIR,Y,C,NA,G,NA
63 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
63 PLEASANT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
63 PORTLAND PLACE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
63 PORTLAND PLACE- 2ND FL,07042,MONTCLAIR,N,C,NA,C,NA
63 PROSPECT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
63 S MOUNTAIN AVENUE,07042,MONTCLAIR,Y,C,NA,UX,NA
63 STONEBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
63 TUXEDO ROAD,07042,MONTCLAIR,Y,C,NA,G,NA
63 UNDERCLIFF ROAD,07042,MONTCLAIR,N,C,NA,C,NA
63 WARREN PLACE,07042,MONTCLAIR,N,C,NA,C,NA
63 WALNUT STREET,07042,MONTCLAIR,Y,C,NA,UX,NA
63 WATCHUNG AVENUE 1ST,07043,MONTCLAIR,N,C,NA,C,NA
63 WATCHUNG AVENUE 2ND,07043,MONTCLAIR,N,C,NA,C,NA
630 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
630 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
631 1/2 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
631 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,O,Iron
631-A VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
632 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
633 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
633 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
635 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
635 GROVE STREET,07043,MONTCLAIR,Y,C,NA,UX,NA
635 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
636 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
637 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
637 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
639 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
64 ALEXANDER AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
64 BELLEVUE AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
64 BEVERLY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
64 BROOKFIELD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
64 CHESTNUT STREET,07042,MONTCLAIR,N,C,NA,C,NA
64 CAMBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
64 CENTRAL AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
64 CLINTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
64 DRYDEN ROAD,07043,MONTCLAIR,N,C,NA,C,NA
64 ELMWOOD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
64 ELSTON ROAD,07043,MONTCLAIR,N,C,NA,C,NA
64 EDGEMONT ROAD,07042,MONTCLAIR,Y,C,NA,L,NA
64 FOREST STREET - 2ND FL,07042,MONTCLAIR,N,C,NA,C,NA
64 FOREST STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
64 FAIRVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
64 GLENWOOD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
64 GRANDVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
64 GATES AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
64 GREENWOOD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
64 HAWTHORNE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
64 MACOPIN AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
64 MELROSE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
64 MISSION STREET,07042,MONTCLAIR,N,C,NA,C,NA
64 MONTAGUE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
64 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
64 MYRTLE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
64 MADISON AVENUE,07042,MONTCLAIR,Y,C,NA,UX,NA
64 NISHUANE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
64 OAKWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
64 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
64 OVERLOOK ROAD,07043,MONTCLAIR,N,C,NA,C,NA
64 PLEASANT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
64 PROSPECT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
64 TUXEDO ROAD,07042,MONTCLAIR,Y,C,NA,G,NA
64 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
64 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
64 WATCHUNG AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
64 WILDWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
64 WOODMONT ROAD,07043,MONTCLAIR,N,C,NA,C,NA
64.5 CHESTNUT STREET,07042,MONTCLAIR,N,C,NA,C,NA
641 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
643 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
644 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
647 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
647 RIDGEWOOD AVENUE,07043,MONTCLAIR,Y,C,NA,L,NA
648 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
648 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
649 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
649 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
65 BROOKFIELD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
65 BEVERLY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
65 CEDAR AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
65 CHESTNUT STREET,07042,MONTCLAIR,N,C,NA,C,NA
65 CHRISTOPHER STREET,07043,MONTCLAIR,N,C,NA,C,NA
65 CLUB ROAD,07043,MONTCLAIR,N,C,NA,C,NA
65 CAMBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
65 EDGEMONT ROAD,07042,MONTCLAIR,N,C,NA,C,NA
65 ESSEX AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
65 ELSTON ROAD,07043,MONTCLAIR,N,C,NA,C,NA
65 FOREST STREET,07042,MONTCLAIR,N,C,NA,C,NA
65 FAIRVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
65 GLENRIDGE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
65 GLENWOOD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
65 GRANDVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
65 MISSION STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
65 MISSION STREET 2ND,07042,MONTCLAIR,N,C,NA,C,NA
65 MONTAGUE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
65 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
65 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
65 N WILLOW STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
65 N WILLOW STREET 2ND,07042,MONTCLAIR,N,C,NA,C,NA
65 NORWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
65 OVERLOOK ROAD,07043,MONTCLAIR,N,C,NA,C,NA
65 PLEASANT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
65 PLYMOUTH STREET,07042,MONTCLAIR,N,C,NA,C,NA
65 PORTLAND PLACE,07042,MONTCLAIR,N,C,NA,C,NA
65 S MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
65 WILDWOOD AVENUE 1ST,07043,MONTCLAIR,Y,C,NA,UX,NA
65 WILDWOOD AVENUE 2ND,07043,MONTCLAIR,Y,C,NA,UX,NA
650 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
651 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
651 GROVE STREET,07043,MONTCLAIR,Y,C,NA,UX,NA
652 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
652 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
652 VALLEY ROAD 1ST,07043,MONTCLAIR,N,C,NA,C,NA
652 VALLEY ROAD 2ND,07043,MONTCLAIR,N,C,NA,C,NA
653 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
653 RIDGEWOOD AVENUE,07043,MONTCLAIR,Y,C,NA,UX,NA
653 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
654 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
655 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
656 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
656 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
657 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
657 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
658 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
658 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
659 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
65A HAWTHORNE PLACE,07042,MONTCLAIR,Y,C,NA,G,NA
65B HAWTHORNE PLACE,07042,MONTCLAIR,Y,C,NA,G,NA
66 BELLEVUE AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
66 BEVERLY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
66 BROOKFIELD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
66 CHESTNUT STREET,07042,MONTCLAIR,N,C,NA,C,NA
66 CHRISTOPHER STREET,07043,MONTCLAIR,N,C,NA,C,NA
66 CLINTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
66 CAMBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
66 DRYDEN ROAD,07043,MONTCLAIR,N,C,NA,C,NA
66 FOREST STREET,07042,MONTCLAIR,N,C,NA,C,NA
66 GATES AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
66 GLENWOOD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
66 GRANDVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
66 GREENWOOD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
66 HELLER WAY,07043,MONTCLAIR,N,C,NA,C,NA
66 MADISON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
66 MAPLE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
66 MISSION STREET,07042,MONTCLAIR,N,C,NA,C,NA
66 MONTAGUE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
66 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
66 MELROSE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
66 N WILLOW STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
66 N WILLOW STREET 2ND,07042,MONTCLAIR,N,C,NA,C,NA
66 NISHUANE ROAD,07042,MONTCLAIR,Y,C,NA,L,NA
66 OVERLOOK ROAD,07043,MONTCLAIR,N,C,NA,C,NA
66 ORANGE ROAD,07042,MONTCLAIR,Y,C,NA,UX,NA
66 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
66 PLYMOUTH STREET,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE #16,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE #17,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE #18,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE #3,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE #4,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#1,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#10,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#11,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#12,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#13,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#14,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#15,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#2,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#5,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#6,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#7,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#8,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON AVENUE#9,07042,MONTCLAIR,N,C,NA,C,NA
66 S FULLERTON(LAWN/SPRI,07042,MONTCLAIR,N,C,NA,C,NA
66 S MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
66 STONEBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
66 TUXEDO ROAD,07042,MONTCLAIR,Y,C,NA,UX,NA
66 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
66 WARREN PLACE,07042,MONTCLAIR,N,C,NA,C,NA
66 WATCHUNG AVENUE 1ST,07043,MONTCLAIR,N,C,NA,C,NA
66 WATCHUNG AVENUE 2ND,07043,MONTCLAIR,N,C,NA,C,NA
66 WILDWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
66 YANTACAW BROOK ROAD,07043,MONTCLAIR,N,C,NA,C,NA
660 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
660 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
661 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
661 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
662 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
663 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
664 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
664 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
664 VALLEY ROAD 1ST,07043,MONTCLAIR,Y,C,NA,UX,NA
664 VALLEY ROAD 2ND,07043,MONTCLAIR,Y,C,NA,UX,NA
665 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
665-679 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
665-679 BLOOMFIELD AVENUE,07042,MONTCLAIR,Y,C,NA,UX,NA
666 BLOOMFIELD AVENUE,07042,MONTCLAIR,Y,C,NA,G,NA
668 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
668 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
668 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
669 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
669 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
67 ALEXANDER AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
67 BAY STREET,07042,MONTCLAIR,N,C,NA,C,NA
67 BEVERLY ROAD,07043,MONTCLAIR,Y,C,NA,UX,NA
67 BROOKFIELD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
67 CAMBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
67 CEDAR AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
67 CHURCH STREET,07042,MONTCLAIR,N,C,NA,C,NA
67 CLAREMONT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
67 CLUB ROAD,07043,MONTCLAIR,N,C,NA,C,NA
67 CLINTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
67 DRYDEN ROAD,07043,MONTCLAIR,N,C,NA,C,NA
67 EAGLE ROCK WAY,07042,MONTCLAIR,N,C,NA,C,NA
67 FOREST STREET,07042,MONTCLAIR,N,C,NA,C,NA
67 GREENWOOD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
67 GATES AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
67 GLENRIDGE AVENUE,07042,MONTCLAIR,Y,C,NA,UX,NA
67 GRANDVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
67 HELLER WAY,07043,MONTCLAIR,N,C,NA,C,NA
67 HIGHLAND AVENUE,07043,MONTCLAIR,Y,C,NA,UX,NA
67 LLEWELLYN ROAD,07042,MONTCLAIR,Y,C,NA,UX,NA
67 MISSION STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
67 MISSION STREET 2ND,07042,MONTCLAIR,N,C,NA,C,NA
67 MONTAGUE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
67 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
67 MELROSE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
67 MYRTLE AVENUE,07042,MONTCLAIR,Y,C,NA,UX,NA
67 N MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
67 N WILLOW STREET,07042,MONTCLAIR,N,C,NA,C,NA
67 OVERLOOK ROAD,07043,MONTCLAIR,N,C,NA,C,NA
67 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
67 PLEASANT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
67 PLEASANT WAY,07042,MONTCLAIR,N,C,NA,C,NA
67 PLYMOUTH STREET,07042,MONTCLAIR,N,C,NA,C,NA
67 PORTLAND PLACE,07042,MONTCLAIR,N,C,NA,C,NA
67 PROSPECT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
67 STONEBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
67 UNION STREET,07042,MONTCLAIR,N,C,NA,C,NA
67 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
67 VALLEY ROAD 1ST,07043,MONTCLAIR,N,C,NA,C,NA
67 VALLEY ROAD 2ND,07043,MONTCLAIR,N,C,NA,C,NA
67 WARREN PLACE,07042,MONTCLAIR,N,C,NA,C,NA
67 WATCHUNG AVENUE 1ST,07043,MONTCLAIR,N,C,NA,C,NA
67 WATCHUNG AVENUE 2ND,07043,MONTCLAIR,N,C,NA,C,NA
67 WILDWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
670 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
670 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
670 VALLEY ROAD 1ST,07043,MONTCLAIR,N,C,NA,C,NA
670 VALLEY ROAD 2ND FL,07043,MONTCLAIR,N,C,NA,C,NA
672 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
672-01 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
672-02 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
673 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
673 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
674 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
674 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
676 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
676 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
677 RIDGEWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
679 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
68 ALEXANDER AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
68 BROOKFIELD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
68 BEVERLY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
68 CHESTNUT STREET,07042,MONTCLAIR,N,C,NA,C,NA
68 CHURCH STREET,07042,MONTCLAIR,N,C,NA,C,NA
68 DRYDEN ROAD,07043,MONTCLAIR,N,C,NA,C,NA
68 ELMWOOD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
68 EAGLE ROCK WAY,07042,MONTCLAIR,N,C,NA,C,NA
68 FOREST STREET,07042,MONTCLAIR,N,C,NA,C,NA
68 GRANDVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
68 GREENWOOD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
68 GATES AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
68 HAWTHORNE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
68 LLOYD ROAD,07042,MONTCLAIR,N,C,NA,C,NA
68 MAPLE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
68 MONTAGUE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
68 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
68 MELROSE PLACE,07042,MONTCLAIR,Y,C,NA,UX,NA
68 MISSION STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
68 MISSION STREET 2ND,07042,MONTCLAIR,N,C,NA,C,NA
68 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
68 N WILLOW STREET-1ST,07042,MONTCLAIR,N,C,NA,C,NA
68 N WILLOW STREET-2ND,07042,MONTCLAIR,N,C,NA,C,NA
68 NORWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
68 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
68 OVERLOOK ROAD,07043,MONTCLAIR,N,C,NA,C,NA
68 PINE STREET,07042,MONTCLAIR,N,C,NA,C,NA
68 PLEASANT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
68 PROSPECT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
68 TUXEDO ROAD,07042,MONTCLAIR,N,C,NA,C,NA
68 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
68 WOODMONT ROAD,07043,MONTCLAIR,N,C,NA,C,NA
683 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
685 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
687 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
689 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
69 ALEXANDER AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
69 BROOKFIELD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
69 CAMBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
69 CEDAR AVENUE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
69 CEDAR AVENUE 2ND,07042,MONTCLAIR,N,C,NA,C,NA
69 CHRISTOPHER STREET,07043,MONTCLAIR,N,C,NA,C,NA
69 DRYDEN ROAD,07043,MONTCLAIR,N,C,NA,C,NA
69 ESSEX AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
69 FOREST STREET,07042,MONTCLAIR,N,C,NA,C,NA
69 GLENRIDGE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
69 GORDONHURST AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
69 GRANDVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
69 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
69 MELROSE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
69 MISSION STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
69 MISSION STREET-2ND,07042,MONTCLAIR,N,C,NA,C,NA
69 MONTAGUE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
69 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
69 MYRTLE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
69 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
69 N WILLOW STREET,07042,MONTCLAIR,N,C,NA,C,NA
69 OAKWOOD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
69 PLEASANT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
69 PLEASANT WAY,07042,MONTCLAIR,N,C,NA,C,NA
69 PORTLAND PLACE,07042,MONTCLAIR,Y,C,NA,G,NA
69 STONEBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
69 VALLEY ROAD-1ST,07043,MONTCLAIR,N,C,NA,C,NA
69 VALLEY ROAD-2ND,07043,MONTCLAIR,N,C,NA,C,NA
69 WATCHUNG AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
690 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
690 VALLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
691 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
691 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
693 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
693 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
695 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
695 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
697 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
698 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
699 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
7 ALDEN ROAD,07042,MONTCLAIR,N,C,NA,C,NA
7 ALPINE STREET,07042,MONTCLAIR,N,C,NA,C,NA
7 AMELIA STREET,07042,MONTCLAIR,N,C,NA,C,NA
7 ARGYLE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
7 BELL STREET,07042,MONTCLAIR,N,C,NA,C,NA
7 BELLAIRE DRIVE,07042,MONTCLAIR,N,C,NA,C,NA
7 BELLEGROVE DRIVE,07043,MONTCLAIR,N,C,NA,C,NA
7 BELVIDERE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
7 BRADFORD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
7 BRIAR HILL ROAD,07042,MONTCLAIR,N,C,NA,C,NA
7 BRUNSWICK ROAD,07042,MONTCLAIR,N,C,NA,C,NA
7 BELL STREET,07042,MONTCLAIR,N,C,NA,C,NA
7 BERKELEY PLACE,07042,MONTCLAIR,N,C,NA,O,POLY
7 BURNSIDE STREET,07043,MONTCLAIR,N,C,NA,C,NA
7 CARLISLE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
7 CARLTON DRIVE,07043,MONTCLAIR,N,C,NA,C,NA
7 CARRIAGE WAY,07042,MONTCLAIR,N,C,NA,C,NA
7 CARTERET STREET,07043,MONTCLAIR,N,C,NA,C,NA
