address,zip,town,address_full,suspected_lead,psl_materials,psl_other,service_line,csl_other,latitude,longitude,coord_source,flag_incomplete,latitude_adj,longitude_adj,address_full_adj
569.5 GROVE STREET 2ND,7043,MONTCLAIR,"569.5 GROVE STREET 2ND, MONTCLAIR, NJ, 07043",N,C,,C,,40.811616613167,-74.211507789984,census,0,40.811616613167,-74.211507789984,"569.5 GROVE STREET 2ND, MONTCLAIR, NJ, 07043"
57 ALEXANDER AVENUE,7043,MONTCLAIR,"57 ALEXANDER AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.84815616329,-74.18855305266,census,0,40.84815616329,-74.18855305266,"57 ALEXANDER AVENUE, MONTCLAIR, NJ, 07043"
57 ARDSLEY ROAD,7042,MONTCLAIR,"57 ARDSLEY ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.818154375043,-74.202747102592,census,0,40.818154375043,-74.202747102592,"57 ARDSLEY ROAD, MONTCLAIR, NJ, 07042"
57 BEVERLY ROAD,7043,MONTCLAIR,"57 BEVERLY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.83047134424,-74.196391798318,census,0,40.83047134424,-74.196391798318,"57 BEVERLY ROAD, MONTCLAIR, NJ, 07043"
57 CHRISTOPHER STREET,7043,MONTCLAIR,"57 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.818556568522,-74.206115788037,census,0,40.818556568522,-74.206115788037,"57 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043"
57 CAMBRIDGE ROAD,7042,MONTCLAIR,"57 CAMBRIDGE ROAD, MONTCLAIR, NJ, 07042",Y,C,,O,BRASS,40.816303792999,-74.203899909294,census,0,40.816303792999,-74.203899909294,"57 CAMBRIDGE ROAD, MONTCLAIR, NJ, 07042"
57 CEDAR AVENUE 1ST,7042,MONTCLAIR,"57 CEDAR AVENUE 1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.799460653433,-74.224032988204,census,0,40.799460653433,-74.224032988204,"57 CEDAR AVENUE 1ST, MONTCLAIR, NJ, 07042"
57 CEDAR AVENUE 2ND,7042,MONTCLAIR,"57 CEDAR AVENUE 2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.799460653433,-74.224032988204,census,0,40.799460653433,-74.224032988204,"57 CEDAR AVENUE 2ND, MONTCLAIR, NJ, 07042"
57 DIVISION STREET,7043,MONTCLAIR,"57 DIVISION STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.834483960012,-74.193757106531,census,0,40.834483960012,-74.193757106531,"57 DIVISION STREET, MONTCLAIR, NJ, 07043"
57 ELM STREET,7042,MONTCLAIR,"57 ELM STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.807355388454,-74.215554314572,census,0,40.807355388454,-74.215554314572,"57 ELM STREET, MONTCLAIR, NJ, 07042"
57 ELMWOOD AVENUE,7042,MONTCLAIR,"57 ELMWOOD AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.806590112503,-74.215167350622,census,0,40.806590112503,-74.215167350622,"57 ELMWOOD AVENUE, MONTCLAIR, NJ, 07042"
57 ESSEX AVENUE,7042,MONTCLAIR,"57 ESSEX AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.823735049931,-74.205951408828,census,0,40.823735049931,-74.205951408828,"57 ESSEX AVENUE, MONTCLAIR, NJ, 07042"
57 FAIRVIEW PLACE,7043,MONTCLAIR,"57 FAIRVIEW PLACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.845820195226,-74.196991217714,census,0,40.845820195226,-74.196991217714,"57 FAIRVIEW PLACE, MONTCLAIR, NJ, 07043"
57 FOREST STREET UNIT A,7042,MONTCLAIR,"57 FOREST STREET UNIT A, MONTCLAIR, NJ, 07042",N,C,,C,,40.816289732342,-74.213306325494,census,0,40.816289732342,-74.213306325494,"57 FOREST STREET UNIT A, MONTCLAIR, NJ, 07042"
57 FOREST STREET UNIT B,7042,MONTCLAIR,"57 FOREST STREET UNIT B, MONTCLAIR, NJ, 07042",N,C,,C,,40.816289732342,-74.213306325494,census,0,40.816289732342,-74.213306325494,"57 FOREST STREET UNIT B, MONTCLAIR, NJ, 07042"
57 FRANKLIN PLACE,7042,MONTCLAIR,"57 FRANKLIN PLACE, MONTCLAIR, NJ, 07042",Y,C,,O,BRASS,40.79799945386,-74.213777306299,census,0,40.79799945386,-74.213777306299,"57 FRANKLIN PLACE, MONTCLAIR, NJ, 07042"
57 GLENRIDGE AVENUE,7042,MONTCLAIR,"57 GLENRIDGE AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.809667233743,-74.208775798393,census,0,40.809667233743,-74.208775798393,"57 GLENRIDGE AVENUE, MONTCLAIR, NJ, 07042"
57 GORDONHURST AVENUE,7043,MONTCLAIR,"57 GORDONHURST AVENUE, MONTCLAIR, NJ, 07043",Y,C,,G,,40.831633034712,-74.196723243547,census,0,40.831633034712,-74.196723243547,"57 GORDONHURST AVENUE, MONTCLAIR, NJ, 07043"
57 GRANDVIEW PLACE,7043,MONTCLAIR,"57 GRANDVIEW PLACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.836687830933,-74.194630938486,census,0,40.836687830933,-74.194630938486,"57 GRANDVIEW PLACE, MONTCLAIR, NJ, 07043"
57 GREENWOOD AVENUE,7042,MONTCLAIR,"57 GREENWOOD AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.813775961203,-74.211976932799,census,0,40.813775961203,-74.211976932799,"57 GREENWOOD AVENUE, MONTCLAIR, NJ, 07042"
57 HARRISON AVENUE,7042,MONTCLAIR,"57 HARRISON AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.80682385929,-74.224065740896,census,0,40.80682385929,-74.224065740896,"57 HARRISON AVENUE, MONTCLAIR, NJ, 07042"
57 LLEWELLYN ROAD,7042,MONTCLAIR,"57 LLEWELLYN ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.803420830979,-74.224908530563,census,0,40.803420830979,-74.224908530563,"57 LLEWELLYN ROAD, MONTCLAIR, NJ, 07042"
57 LLOYD ROAD,7042,MONTCLAIR,"57 LLOYD ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.817948463842,-74.22844541571,census,0,40.817948463842,-74.22844541571,"57 LLOYD ROAD, MONTCLAIR, NJ, 07042"
57 MADISON AVENUE,7042,MONTCLAIR,"57 MADISON AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.798193255164,-74.217876696411,census,0,40.798193255164,-74.217876696411,"57 MADISON AVENUE, MONTCLAIR, NJ, 07042"
57 MELROSE PLACE,7042,MONTCLAIR,"57 MELROSE PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.806588699541,-74.225899474435,census,0,40.806588699541,-74.225899474435,"57 MELROSE PLACE, MONTCLAIR, NJ, 07042"
57 MISSION STREET,7042,MONTCLAIR,"57 MISSION STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.806211450456,-74.212278031319,census,0,40.806211450456,-74.212278031319,"57 MISSION STREET, MONTCLAIR, NJ, 07042"
57 MONTCLAIR AVENUE,7043,MONTCLAIR,"57 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.820026151435,-74.206361551059,census,0,40.820026151435,-74.206361551059,"57 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043"
57 MONTAGUE PLACE,7042,MONTCLAIR,"57 MONTAGUE PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.81812617901,-74.219654094369,census,0,40.81812617901,-74.219654094369,"57 MONTAGUE PLACE, MONTCLAIR, NJ, 07042"
57 MONTCLAIR AVENUE,7043,MONTCLAIR,"57 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.820026151435,-74.206361551059,census,0,40.820026151435,-74.206361551059,"57 MONTCLAIR AVENUE, MONTCLAIR, NJ, 07043"
57 NISHUANE ROAD,7042,MONTCLAIR,"57 NISHUANE ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.796361412996,-74.225866633663,census,0,40.796361412996,-74.225866633663,"57 NISHUANE ROAD, MONTCLAIR, NJ, 07042"
57 NORMAL AVENUE,7043,MONTCLAIR,"57 NORMAL AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.858233876578,-74.203524190771,census,0,40.858233876578,-74.203524190771,"57 NORMAL AVENUE, MONTCLAIR, NJ, 07043"
57 OVERLOOK ROAD,7043,MONTCLAIR,"57 OVERLOOK ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.848652036064,-74.1962231786,census,0,40.848652036064,-74.1962231786,"57 OVERLOOK ROAD, MONTCLAIR, NJ, 07043"
57 PARK STREET,7043,MONTCLAIR,"57 PARK STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.81767704618,-74.216570153217,census,0,40.81767704618,-74.216570153217,"57 PARK STREET, MONTCLAIR, NJ, 07043"
57 PLYMOUTH STREET,7042,MONTCLAIR,"57 PLYMOUTH STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.812446254139,-74.221895198131,census,0,40.812446254139,-74.221895198131,"57 PLYMOUTH STREET, MONTCLAIR, NJ, 07042"
57 PORTLAND PLACE 2ND,7042,MONTCLAIR,"57 PORTLAND PLACE 2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.81738295338,-74.220141354275,census,0,40.81738295338,-74.220141354275,"57 PORTLAND PLACE 2ND, MONTCLAIR, NJ, 07042"
57 PORTLAND PLACE-1ST,7042,MONTCLAIR,"57 PORTLAND PLACE-1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.81738295338,-74.220141354275,census,0,40.81738295338,-74.220141354275,"57 PORTLAND PLACE-1ST, MONTCLAIR, NJ, 07042"
57 S FULLERTON AVENUE,7042,MONTCLAIR,"57 S FULLERTON AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.81089247272,-74.218380422078,census,0,40.81089247272,-74.218380422078,"57 S FULLERTON AVENUE, MONTCLAIR, NJ, 07042"
57 S MOUNTAIN AVENUE,7042,MONTCLAIR,"57 S MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",Y,C,,G,,40.816094904507,-74.226520318077,census,0,40.816094904507,-74.226520318077,"57 S MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
57 TUXEDO ROAD,7042,MONTCLAIR,"57 TUXEDO ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.81719722945,-74.203290491545,census,0,40.81719722945,-74.203290491545,"57 TUXEDO ROAD, MONTCLAIR, NJ, 07042"
57 UNDERCLIFF ROAD,7042,MONTCLAIR,"57 UNDERCLIFF ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.807438230667,-74.233416218137,census,0,40.807438230667,-74.233416218137,"57 UNDERCLIFF ROAD, MONTCLAIR, NJ, 07042"
57 UNION STREET,7042,MONTCLAIR,"57 UNION STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.810331611714,-74.21753285728,census,0,40.810331611714,-74.21753285728,"57 UNION STREET, MONTCLAIR, NJ, 07042"
57 VIRGINIA AVENUE,7042,MONTCLAIR,"57 VIRGINIA AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.795183221527,-74.227043459261,census,0,40.795183221527,-74.227043459261,"57 VIRGINIA AVENUE, MONTCLAIR, NJ, 07042"
57 WATCHUNG AVENUE,7043,MONTCLAIR,"57 WATCHUNG AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.829894153625,-74.206258368953,census,0,40.829894153625,-74.206258368953,"57 WATCHUNG AVENUE, MONTCLAIR, NJ, 07043"
57 WILDWOOD AVENUE,7043,MONTCLAIR,"57 WILDWOOD AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.834395525821,-74.194745407526,census,0,40.834395525821,-74.194745407526,"57 WILDWOOD AVENUE, MONTCLAIR, NJ, 07043"
57 WILLOWDALE AVENUE,7042,MONTCLAIR,"57 WILLOWDALE AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.800840747062,-74.213484933306,census,0,40.800840747062,-74.213484933306,"57 WILLOWDALE AVENUE, MONTCLAIR, NJ, 07042"
57 WALNUT STREET,7042,MONTCLAIR,"57 WALNUT STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.814831652583,-74.207532394435,census,0,40.814831652583,-74.207532394435,"57 WALNUT STREET, MONTCLAIR, NJ, 07042"
570 BLOOMFIELD AVENUE,7042,MONTCLAIR,"570 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042",N,C,,O,Iron,40.81566670418,-74.219952668512,census,0,40.81566670418,-74.219952668512,"570 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042"
570 HIGHLAND AVENUE,7043,MONTCLAIR,"570 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.858611756414,-74.205417049489,census,0,40.858611756414,-74.205417049489,"570 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043"
570 PARK STREET,7043,MONTCLAIR,"570 PARK STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.851342759987,-74.196282882835,census,0,40.851342759987,-74.196282882835,"570 PARK STREET, MONTCLAIR, NJ, 07043"
570 UPPER MOUNTAIN AVENUE - UNIT A,7042,MONTCLAIR,"570 UPPER MOUNTAIN AVENUE - UNIT A, MONTCLAIR, NJ, 07042",N,C,,C,,40.857421342713,-74.204148194786,census,0,40.857421342713,-74.204148194786,"570 UPPER MOUNTAIN AVENUE - UNIT A, MONTCLAIR, NJ, 07042"
570 UPPER MOUNTAIN AVENUE - UNIT B,7042,MONTCLAIR,"570 UPPER MOUNTAIN AVENUE - UNIT B, MONTCLAIR, NJ, 07042",N,C,,C,,40.857421342713,-74.204148194786,census,0,40.857421342713,-74.204148194786,"570 UPPER MOUNTAIN AVENUE - UNIT B, MONTCLAIR, NJ, 07042"
571 BLOOMFIELD AVENUE,7042,MONTCLAIR,"571 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.8158938,-74.219672,google_prior,0,40.8158938,-74.219672,"571 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042"
571 GROVE STREET,7043,MONTCLAIR,"571 GROVE STREET, MONTCLAIR, NJ, 07043",Y,C,,G,,40.84360276442,-74.194390272339,census,0,40.84360276442,-74.194390272339,"571 GROVE STREET, MONTCLAIR, NJ, 07043"
571 PARK STREET,7043,MONTCLAIR,"571 PARK STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.851355352225,-74.196113100621,census,0,40.851355352225,-74.196113100621,"571 PARK STREET, MONTCLAIR, NJ, 07043"
571 UPPER MOUNTAIN AVENUE,7042,MONTCLAIR,"571 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.857196918897,-74.203991506413,census,0,40.857196918897,-74.203991506413,"571 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
572 UPPER MOUNTAIN AVENUE,7042,MONTCLAIR,"572 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",Y,C,,O,Brass,40.857581166846,-74.204151871712,census,0,40.857581166846,-74.204151871712,"572 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
572 VALLEY ROAD #2,7043,MONTCLAIR,"572 VALLEY ROAD #2, MONTCLAIR, NJ, 07043",N,C,,C,,40.83970313131,-74.207900857258,census,0,40.83970313131,-74.207900857258,"572 VALLEY ROAD #2, MONTCLAIR, NJ, 07043"
572 VALLEY ROAD #3,7043,MONTCLAIR,"572 VALLEY ROAD #3, MONTCLAIR, NJ, 07043",N,C,,C,,40.83970313131,-74.207900857258,census,0,40.83970313131,-74.207900857258,"572 VALLEY ROAD #3, MONTCLAIR, NJ, 07043"
572 VALLEY ROAD,7043,MONTCLAIR,"572 VALLEY ROAD, MONTCLAIR, NJ, 07043",Y,C,,L,,40.83970313131,-74.207900857258,census,0,40.83970313131,-74.207900857258,"572 VALLEY ROAD, MONTCLAIR, NJ, 07043"
573 GROVE STREET 1ST,7043,MONTCLAIR,"573 GROVE STREET 1ST, MONTCLAIR, NJ, 07043",N,C,,C,,40.843656333845,-74.194386858598,census,0,40.843656333845,-74.194386858598,"573 GROVE STREET 1ST, MONTCLAIR, NJ, 07043"
573 GROVE STREET 2ND,7043,MONTCLAIR,"573 GROVE STREET 2ND, MONTCLAIR, NJ, 07043",N,C,,C,,40.843656333845,-74.194386858598,census,0,40.843656333845,-74.194386858598,"573 GROVE STREET 2ND, MONTCLAIR, NJ, 07043"
573 PARK STREET,7043,MONTCLAIR,"573 PARK STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.851430131429,-74.19607361048,census,0,40.851430131429,-74.19607361048,"573 PARK STREET, MONTCLAIR, NJ, 07043"
573 UPPER MOUNTAIN AVENUE,7042,MONTCLAIR,"573 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.857343424353,-74.203994876928,census,0,40.857343424353,-74.203994876928,"573 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
573.5 BLOOMFIELD AVENUE,7042,MONTCLAIR,"573.5 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.8140019,-74.2176799,google_prior,0,40.8140019,-74.2176799,"573.5 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042"
574 GROVE STREET,7043,MONTCLAIR,"574 GROVE STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.844358254211,-74.194493780208,census,0,40.844358254211,-74.194493780208,"574 GROVE STREET, MONTCLAIR, NJ, 07043"
574 HIGHLAND AVENUE,7043,MONTCLAIR,"574 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.858675497662,-74.205401367116,census,0,40.858675497662,-74.205401367116,"574 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043"
574 UPPER MOUNTAIN AVENUE,7042,MONTCLAIR,"574 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",Y,C,,O,Yellow Brass,40.857740990979,-74.204155548637,census,0,40.857740990979,-74.204155548637,"574 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
574 VALLEY ROAD,7043,MONTCLAIR,"574 VALLEY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.839816247418,-74.207924729183,census,0,40.839816247418,-74.207924729183,"574 VALLEY ROAD, MONTCLAIR, NJ, 07043"
575 BLOOMFIELD AVENUE,7042,MONTCLAIR,"575 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.815961484187,-74.220114952837,census,0,40.815961484187,-74.220114952837,"575 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042"
575 HIGHLAND AVENUE,7043,MONTCLAIR,"575 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.859423314745,-74.204911988478,census,0,40.859423314745,-74.204911988478,"575 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043"
575 VALLEY ROAD,7043,MONTCLAIR,"575 VALLEY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.83983435591,-74.207775164934,census,0,40.83983435591,-74.207775164934,"575 VALLEY ROAD, MONTCLAIR, NJ, 07043"
576 HIGHLAND AVENUE,7043,MONTCLAIR,"576 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.858707368286,-74.20539352593,census,0,40.858707368286,-74.20539352593,"576 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043"
576 UPPER MOUNTAIN AVENUE,7042,MONTCLAIR,"576 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.857900815112,-74.204159225562,census,0,40.857900815112,-74.204159225562,"576 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
577 HIGHLAND AVENUE,7043,MONTCLAIR,"577 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.859514710526,-74.204862850961,census,0,40.859514710526,-74.204862850961,"577 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043"
577 PARK STREET,7043,MONTCLAIR,"577 PARK STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.851579689836,-74.195994630197,census,0,40.851579689836,-74.195994630197,"577 PARK STREET, MONTCLAIR, NJ, 07043"
577 UPPER MOUNTAIN AVENUE,7042,MONTCLAIR,"577 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.857636435263,-74.204001617957,census,0,40.857636435263,-74.204001617957,"577 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
578 BLOOMFIELD AVENUE,7042,MONTCLAIR,"578 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042",Y,C,,UX,,40.8155982,-74.2201012,google_prior,0,40.8155982,-74.2201012,"578 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042"
578 PARK STREET,7043,MONTCLAIR,"578 PARK STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.851657619791,-74.196116608554,census,0,40.851657619791,-74.196116608554,"578 PARK STREET, MONTCLAIR, NJ, 07043"
578 RIDGEWOOD AVENUE,7043,MONTCLAIR,"578 RIDGEWOOD AVENUE, MONTCLAIR, NJ, 07043",Y,C,,L,,40.8272219,-74.195106,google_prior,0,40.8272219,-74.195106,"578 RIDGEWOOD AVENUE, MONTCLAIR, NJ, 07043"
579 HIGHLAND AVENUE,7043,MONTCLAIR,"579 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.859606106306,-74.204813713445,census,0,40.859606106306,-74.204813713445,"579 HIGHLAND AVENUE, MONTCLAIR, NJ, 07043"
579 UPPER MOUNTAIN AVENUE,7042,MONTCLAIR,"579 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.857782940719,-74.204004988472,census,0,40.857782940719,-74.204004988472,"579 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
58 CENTRAL AVENUE,7042,MONTCLAIR,"58 CENTRAL AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.82326168925,-74.216499194934,census,0,40.82326168925,-74.216499194934,"58 CENTRAL AVENUE, MONTCLAIR, NJ, 07042"
58 CAMBRIDGE ROAD,7042,MONTCLAIR,"58 CAMBRIDGE ROAD, MONTCLAIR, NJ, 07042",Y,C,,G,,40.816515338483,-74.204106639485,census,0,40.816515338483,-74.204106639485,"58 CAMBRIDGE ROAD, MONTCLAIR, NJ, 07042"
58 CHESTNUT STREET,7042,MONTCLAIR,"58 CHESTNUT STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.820922169484,-74.209785620188,census,0,40.820922169484,-74.209785620188,"58 CHESTNUT STREET, MONTCLAIR, NJ, 07042"
58 CHRISTOPHER STREET,7043,MONTCLAIR,"58 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.818139446907,-74.206738085221,census,0,40.818139446907,-74.206738085221,"58 CHRISTOPHER STREET, MONTCLAIR, NJ, 07043"
58 DRYDEN ROAD,7043,MONTCLAIR,"58 DRYDEN ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.837402139758,-74.194481875392,census,0,40.837402139758,-74.194481875392,"58 DRYDEN ROAD, MONTCLAIR, NJ, 07043"
58 EDGEMONT ROAD,7042,MONTCLAIR,"58 EDGEMONT ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.83272990105,-74.213216258925,census,0,40.83272990105,-74.213216258925,"58 EDGEMONT ROAD, MONTCLAIR, NJ, 07042"
58 ELM STREET,7042,MONTCLAIR,"58 ELM STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.807195760441,-74.215889618825,census,0,40.807195760441,-74.215889618825,"58 ELM STREET, MONTCLAIR, NJ, 07042"
58 ELSTON ROAD,7043,MONTCLAIR,"58 ELSTON ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.848539309973,-74.201651879077,census,0,40.848539309973,-74.201651879077,"58 ELSTON ROAD, MONTCLAIR, NJ, 07043"
58 FOREST STREET,7042,MONTCLAIR,"58 FOREST STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.816413632086,-74.2133915764,census,0,40.816413632086,-74.2133915764,"58 FOREST STREET, MONTCLAIR, NJ, 07042"
58 FRANKLIN PLACE,7042,MONTCLAIR,"58 FRANKLIN PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.797891271116,-74.213696530427,census,0,40.797891271116,-74.213696530427,"58 FRANKLIN PLACE, MONTCLAIR, NJ, 07042"
58 GRANDVIEW PLACE,7043,MONTCLAIR,"58 GRANDVIEW PLACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.836579393848,-74.194689882497,census,0,40.836579393848,-74.194689882497,"58 GRANDVIEW PLACE, MONTCLAIR, NJ, 07043"
58 GORDONHURST AVENUE,7043,MONTCLAIR,"58 GORDONHURST AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.831509150848,-74.196702249173,census,0,40.831509150848,-74.196702249173,"58 GORDONHURST AVENUE, MONTCLAIR, NJ, 07043"
58 JAMES STREET - SPRINKLER/PIT,7042,MONTCLAIR,"58 JAMES STREET - SPRINKLER/PIT, MONTCLAIR, NJ, 07042",N,C,,C,,40.823248262308,-74.217154821482,census,0,40.823248262308,-74.217154821482,"58 JAMES STREET - SPRINKLER/PIT, MONTCLAIR, NJ, 07042"
58 JAMES STREET - UNIT 1,7042,MONTCLAIR,"58 JAMES STREET - UNIT 1, MONTCLAIR, NJ, 07042",N,C,,C,,40.823248262308,-74.217154821482,census,0,40.823248262308,-74.217154821482,"58 JAMES STREET - UNIT 1, MONTCLAIR, NJ, 07042"
58 JAMES STREET - UNIT 2,7042,MONTCLAIR,"58 JAMES STREET - UNIT 2, MONTCLAIR, NJ, 07042",N,C,,C,,40.823248262308,-74.217154821482,census,0,40.823248262308,-74.217154821482,"58 JAMES STREET - UNIT 2, MONTCLAIR, NJ, 07042"
58 JAMES STREET - UNIT 3,7042,MONTCLAIR,"58 JAMES STREET - UNIT 3, MONTCLAIR, NJ, 07042",N,C,,C,,40.823248262308,-74.217154821482,census,0,40.823248262308,-74.217154821482,"58 JAMES STREET - UNIT 3, MONTCLAIR, NJ, 07042"
58 JAMES STREET - UNIT 4,7042,MONTCLAIR,"58 JAMES STREET - UNIT 4, MONTCLAIR, NJ, 07042",N,C,,C,,40.823248262308,-74.217154821482,census,0,40.823248262308,-74.217154821482,"58 JAMES STREET - UNIT 4, MONTCLAIR, NJ, 07042"
58 JAMES STREET - UNIT 5,7042,MONTCLAIR,"58 JAMES STREET - UNIT 5, MONTCLAIR, NJ, 07042",N,C,,C,,40.823248262308,-74.217154821482,census,0,40.823248262308,-74.217154821482,"58 JAMES STREET - UNIT 5, MONTCLAIR, NJ, 07042"
58 MADISON AVENUE,7042,MONTCLAIR,"58 MADISON AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.797889377683,-74.217794999023,census,0,40.797889377683,-74.217794999023,"58 MADISON AVENUE, MONTCLAIR, NJ, 07042"
58 MAPLE AVENUE 1ST,7042,MONTCLAIR,"58 MAPLE AVENUE 1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.805078707111,-74.212290604998,census,0,40.805078707111,-74.212290604998,"58 MAPLE AVENUE 1ST, MONTCLAIR, NJ, 07042"
58 MAPLE AVENUE 2ND,7042,MONTCLAIR,"58 MAPLE AVENUE 2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.805078707111,-74.212290604998,census,0,40.805078707111,-74.212290604998,"58 MAPLE AVENUE 2ND, MONTCLAIR, NJ, 07042"
