address,zip,town,suspected_lead,psl_materials,psl_other,service_line,csl_other
80 CLINTON AVENUE,07042,Montclair,N,C,,C,
80 COLUMBUS AVENUE,07042,Montclair,N,C,,C,
80 EDGEMONT ROAD,07042,Montclair,N,C,,C,
80 ELM STREET,07042,Montclair,N,C,,C,
80 GLENRIDGE AVENUE,07042,Montclair,N,C,,C,
80 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
80 GREENWOOD AVENUE 1ST,07042,Montclair,N,C,,C,
80 GREENWOOD AVENUE 2ND,07042,Montclair,N,C,,C,
80 Gates Avenue,07042,Montclair,N,C,,C,
80 Grove Street,07043,Montclair,N,C,,C,
80 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
80 INWOOD AVENUE,07043,Montclair,N,C,,C,
80 LLOYD ROAD,07042,Montclair,N,C,,C,
80 MAPLE AVENUE,07042,Montclair,N,C,,C,
80 MIDLAND AVENUE,07042,Montclair,N,C,,C,
80 MISSION STREET 1ST,07042,Montclair,N,C,,C,
80 MISSION STREET 2ND,07042,Montclair,N,C,,C,
80 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
80 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
80 NORWOOD AVENUE,07043,Montclair,N,C,,C,
80 PINE STREET,07042,Montclair,N,C,,C,
80 PLYMOUTH STREET,07042,Montclair,N,C,,C,
80 Park Street,07043,Montclair,N,C,,C,
80 S Mountain Avenue,07042,Montclair,N,C,,C,
80 UNDERCLIFF ROAD,07042,Montclair,N,C,,C,
80 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
80 VALLEY ROAD 1ST,07043,Montclair,N,C,,C,
80 VALLEY ROAD 2ND,07043,Montclair,N,C,,C,
80 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
800 VALLEY ROAD,07043,Montclair,N,C,,C,
802 VALLEY ROAD,07043,Montclair,N,C,,C,
81 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
81 BUCKINGHAM ROAD,07043,Montclair,N,C,,C,
81 CENTRAL AVENUE-1ST,07042,Montclair,N,C,,C,
81 CENTRAL AVENUE-2ND,07042,Montclair,N,C,,C,
81 CLUB ROAD,07043,Montclair,N,C,,C,
81 Christopher Street,07043,Montclair,N,C,,C,
81 Claremont Avenue,07042,Montclair,N,C,,C,
81 EDGEMONT ROAD,07042,Montclair,N,C,,C,
81 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
81 GREENWOOD AVENUE,07042,Montclair,N,C,,C,
81 GROVE STREET,07043,Montclair,N,C,,C,
81 Glenridge Avenue,07042,Montclair,Y,C,,UX,
81 HAWTHORNE PLACE,07042,Montclair,N,C,,C,
81 Heller Way,07043,Montclair,N,C,,C,
81 INWOOD AVENUE,07043,Montclair,N,C,,C,
81 MIDLAND AVENUE,07042,Montclair,N,C,,C,
81 MISSION STREET,07042,Montclair,N,C,,C,
81 MONTAGUE PLACE,07042,Montclair,N,C,,C,
81 MOUNT HEBRON ROAD,07043,Montclair,N,C,,C,
81 Montclair Avenue,07043,Montclair,N,C,,C,
81 N Fullerton Avenue,07042,Montclair,Y,C,,L,
81 Porter Place,07042,Montclair,N,C,,C,
81 Prospect Avenue,07042,Montclair,Y,C,,O,BRASS
81 S MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
81 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
81 WILDWOOD AVENUE,07043,Montclair,N,C,,C,
81 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
816 VALLEY ROAD,07043,Montclair,N,C,,C,
818 VALLEY ROAD,07043,Montclair,N,C,,C,
819 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
81A ALEXANDER AVENUE,07043,Montclair,N,C,,C,
82 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
82 COLUMBUS AVENUE,07042,Montclair,N,C,,C,
82 COOPER AVENUE,07043,Montclair,N,C,,C,
82 EDGEMONT ROAD,07042,Montclair,N,C,,C,
82 ELM STREET,07042,Montclair,N,C,,C,
82 ESSEX AVENUE,07042,Montclair,N,C,,C,
82 Eagle Rock Way,07042,Montclair,N,C,,C,
82 GATES AVENUE,07042,Montclair,N,C,,C,
82 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
82 GREENWOOD AVENUE,07042,Montclair,N,C,,C,
82 GROVE STREET,07043,Montclair,N,C,,C,
82 Inwood Avenue,07043,Montclair,Y,C,,L,
82 MIDLAND AVENUE,07042,Montclair,N,C,,C,
82 MOUNT HEBRON ROAD,07043,Montclair,N,C,,C,
82 Myrtle Avenue,07042,Montclair,N,C,,C,
82 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
82 PARK STREET-1ST,07043,Montclair,N,C,,C,
82 PARK STREET-2ND,07043,Montclair,N,C,,C,
82 PINE STREET,07042,Montclair,N,C,,C,
82 STONEBRIDGE ROAD,07042,Montclair,N,C,,C,
82 Union Street,07042,Montclair,N,C,,C,
82 Valley Road,07043,Montclair,N,C,,C,
82 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
82 Willowdale Avenue,07042,Montclair,N,C,,C,
82 YANTACAW BROOK ROAD,07043,Montclair,N,C,,C,
82-84 CHURCH STREET,07042,Montclair,N,C,,C,
82-A MISSION STREET 1ST,07042,Montclair,N,C,,C,
82-A MISSION STREET 2ND,07042,Montclair,N,C,,C,
82-B MISSION STREET 1ST,07042,Montclair,N,C,,C,
820 VALLEY ROAD,07043,Montclair,N,C,,C,
821 Bloomfield Avenue,07042,Montclair,Y,C,,O,BRASS
822 VALLEY ROAD,07043,Montclair,N,C,,C,
823 Bloomfield Avenue,07042,Montclair,N,C,,C,
824 VALLEY ROAD,07043,Montclair,N,C,,C,
825 Bloomfield Avenue,07042,Montclair,N,C,,C,
827 Bloomfield Avenue,07042,Montclair,Y,C,,O,Brass
828 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
829 Bloomfield Avenue,07042,Montclair,Y,C,,O,Brass
83 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
83 BAY STREET #10D,07042,Montclair,N,C,,C,
83 BAY STREET #11D,07042,Montclair,N,C,,C,
83 BAY STREET #8D,07042,Montclair,N,C,,C,
83 BAY STREET #9D,07042,Montclair,N,C,,C,
83 BAY STREET - A-1,07042,Montclair,N,C,,C,
83 BAY STREET - A-2,07042,Montclair,N,C,,C,
83 BAY STREET - A-3,07042,Montclair,N,C,,C,
83 BAY STREET C7,07042,Montclair,N,C,,C,
"83 BAY STREET, B-4",07042,Montclair,N,C,,C,
"83 BAY STREET, B.5",07042,Montclair,N,C,,C,
"83 BAY STREET, C-6",07042,Montclair,N,C,,C,
83 BUCKINGHAM ROAD,07043,Montclair,N,C,,C,
83 Beverly Road,07043,Montclair,N,C,,C,
83 CENTRAL AVENUE,07042,Montclair,N,C,,C,
83 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
83 EDGEMONT ROAD,07042,Montclair,N,C,,C,
83 ESSEX AVENUE,07042,Montclair,N,C,,C,
83 GROVE STREET,07043,Montclair,N,C,,C,
83 Gordonhurst Avenue,07043,Montclair,Y,C,,UX,
83 HIGH STREET,07042,Montclair,N,C,,C,
83 Inwood Avenue,07043,Montclair,N,C,,C,
83 LLOYD ROAD,07042,Montclair,N,C,,C,
83 Lincoln Street,07042,Montclair,Y,C,,UX,
83 MONTAGUE PLACE,07042,Montclair,N,C,,C,
83 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
83 N Fullerton Avenue,07042,Montclair,N,C,,C,
83 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
83 NORMAL AVENUE,07043,Montclair,N,C,,C,
83 Park Street,07043,Montclair,N,C,,C,
83 Plymouth Street,07042,Montclair,N,C,,C,
83 S FULLERTON AVENUE,07042,Montclair,N,C,,C,
83 UNION STREET,07042,Montclair,N,C,,C,
83 WALNUT STREET,07042,Montclair,N,C,,C,
83 WARREN PLACE,07042,Montclair,N,C,,C,
83 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
83 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
83 Wildwood Avenue,07043,Montclair,N,C,,C,
83-87 FOREST STREET,07042,Montclair,N,C,,C,
832 Valley Road,07043,Montclair,Y,C,,G,
836 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
836 Bloomfield Avenue,07042,Montclair,Y,C,,UX,
84 BAY STREET,07042,Montclair,N,C,,C,
84 BUCKINGHAM ROAD,07043,Montclair,N,C,,C,
84 Clinton Avenue,07042,Montclair,Y,C,,O,BRASS
84 EDGEMONT ROAD,07042,Montclair,N,C,,C,
84 ELM STREET,07042,Montclair,N,C,,C,
84 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
84 GREENWOOD AVENUE,07042,Montclair,N,C,,C,
84 GROVE STREET,07043,Montclair,N,C,,C,
84 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
84 Inwood Avenue,07043,Montclair,Y,C,,G,
84 LLEWELLYN ROAD,07042,Montclair,N,C,,C,
84 MAPLE AVENUE,07042,Montclair,N,C,,C,
84 MIDLAND AVENUE,07042,Montclair,N,C,,C,
84 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
84 MOUNT HEBRON ROAD,07043,Montclair,N,C,,C,
84 MYRTLE AVENUE,07042,Montclair,N,C,,C,
84 Orange Road,07042,Montclair,N,C,,C,
84 PINE STREET,07042,Montclair,N,C,,C,
84 Park Street 1ST,07043,Montclair,N,C,,C,
84 Park Street 2ND,07043,Montclair,N,C,,C,
84 VALLEY ROAD 1ST,07043,Montclair,N,C,,C,
84 VALLEY ROAD 2ND,07043,Montclair,N,C,,C,
84 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
84 YANTACAW BROOK ROAD,07043,Montclair,N,C,,C,
84-B MISSION STREET,07042,Montclair,N,C,,C,
840 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
848 Valley Road,07043,Montclair,N,C,,C,
85 BAY STREET,07042,Montclair,N,C,,C,
85 BEVERLY ROAD,07043,Montclair,N,C,,C,
85 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
85 Clinton Avenue,07042,Montclair,Y,C,,L,
85 EDGEMONT ROAD,07042,Montclair,N,C,,C,
85 ELM STREET,07042,Montclair,N,C,,C,
85 ESSEX AVENUE,07042,Montclair,N,C,,C,
85 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
85 GREENWOOD AVENUE,07042,Montclair,N,C,,C,
85 GROVE STREET,07043,Montclair,N,C,,C,
85 Inwood Avenue,07043,Montclair,N,C,,C,
85 Lincoln Street,07042,Montclair,N,C,,C,
85 Mission Street 1ST,07042,Montclair,Y,C,,UX,
85 Mission Street 2ND,07042,Montclair,Y,C,,UX,
85 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
85 Norwood Avenue,07043,Montclair,N,C,,C,
85 PARK STREET,07043,Montclair,N,C,,C,
85 PORTER PLACE,07042,Montclair,N,C,,C,
85 Stonebridge Road,07042,Montclair,Y,C,,UX,
85 UNDERCLIFF ROAD,07042,Montclair,N,C,,C,
85 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
85 WALNUT STREET,07042,Montclair,N,C,,C,
85 Wildwood Avenue,07043,Montclair,N,C,,C,
85 Willowdale Avenue,07042,Montclair,N,C,,C,
85-A WALNUT STREET,07042,Montclair,N,C,,C,
850 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
851 VALLEY ROAD,07043,Montclair,N,C,,C,
852 Valley Road,07043,Montclair,N,C,,C,
85A WALNUT STREET -FIRE LINE,07042,Montclair,N,C,,C,
86 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
86 BAY STREET,07042,Montclair,N,C,,C,
86 COOPER AVENUE,07043,Montclair,N,C,,C,
86 Christopher Street,07043,Montclair,N,C,,C,
86 Clinton Avenue,07042,Montclair,N,C,,C,
86 EDGEMONT ROAD,07042,Montclair,N,C,,C,
86 ELM STREET,07042,Montclair,N,C,,C,
86 Eagle Rock Way,07042,Montclair,N,C,,C,
86 GATES AVENUE,07042,Montclair,N,C,,C,
86 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
86 GREENWOOD AVENUE 1ST,07042,Montclair,N,C,,C,
86 GREENWOOD AVENUE 2ND,07042,Montclair,N,C,,C,
86 GREENWOOD AVENUE-3RD,07042,Montclair,N,C,,C,
86 GROVE STREET,07043,Montclair,N,C,,C,
86 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
86 Hawthorne Place,07042,Montclair,N,C,,C,
86 INWOOD AVENUE,07043,Montclair,N,C,,C,
86 Llewellyn Road,07042,Montclair,N,C,,C,
86 MAPLE AVENUE 1ST,07042,Montclair,N,C,,C,
86 MAPLE AVENUE 2ND,07042,Montclair,N,C,,C,
86 MIDLAND AVENUE,07042,Montclair,N,C,,C,
86 MISSION STREET,07042,Montclair,N,C,,C,
86 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
86 MOUNT HEBRON ROAD,07043,Montclair,N,C,,C,
86 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
86 PARK STREET 1ST,07043,Montclair,N,C,,C,
86 PARK STREET-2ND,07043,Montclair,N,C,,C,
86 PROSPECT AVENUE,07042,Montclair,N,C,,C,
86 Porter Place,07042,Montclair,Y,C,,L,
86 VALLEY ROAD,07043,Montclair,N,C,,C,
86 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
86 WILDWOOD AVENUE,07043,Montclair,N,C,,C,
86 Warren Place,07042,Montclair,N,C,,C,
86 Willowdale Avenue,07042,Montclair,N,C,,C,
86 Yantacaw Brook Road,07043,Montclair,N,C,,C,
860 Valley Road,07043,Montclair,Y,C,,L,
87 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
87 BAY STREET,07042,Montclair,N,C,,C,
87 BELLEVUE AVENUE,07043,Montclair,N,C,,C,
87 BUCKINGHAM ROAD,07043,Montclair,N,C,,C,
87 Beverly Road,07043,Montclair,Y,C,,UX,
87 CENTRAL AVENUE,07042,Montclair,N,C,,C,
87 CHESTNUT STREET,07042,Montclair,N,C,,C,
87 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
87 Cooper Avenue,07043,Montclair,N,C,,C,
87 EDGEMONT ROAD,07042,Montclair,N,C,,C,
87 ESSEX AVENUE,07042,Montclair,N,C,,C,
87 Elm Street,07042,Montclair,N,C,,C,
87 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
87 GROVE STREET,07043,Montclair,N,C,,C,
87 HELLER WAY,07043,Montclair,N,C,,C,
87 HIGH STREET,07042,Montclair,N,C,,C,
87 Inwood Avenue,07043,Montclair,N,C,,C,
87 LORRAINE AVENUE,07043,Montclair,N,C,,C,
87 Lloyd Road,07042,Montclair,Y,C,,L,
87 MIDLAND AVENUE,07042,Montclair,N,C,,C,
87 MISSION STREET,07042,Montclair,N,C,,C,
87 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
87 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
87 PARK STREET,07043,Montclair,N,C,,C,
87 PINE STREET,07042,Montclair,N,C,,C,
87 PROSPECT AVENUE,07042,Montclair,N,C,,C,
87 S Mountain Avenue,07042,Montclair,N,C,,C,
87 Union Street,07042,Montclair,Y,C,,UX,
87 Valley Road,07043,Montclair,Y,C,,UX,
87 WARREN PLACE,07042,Montclair,N,C,,C,
87 WILDWOOD AVENUE,07043,Montclair,N,C,,C,
87 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
87 Watchung Avenue,07043,Montclair,N,C,,C,
87-89 Valley Road,07043,Montclair,Y,C,,UX,
872 GROVE STREET,07043,Montclair,N,C,,C,
88 BAY STREET,07042,Montclair,N,C,,C,
88 BUCKINGHAM ROAD,07043,Montclair,N,C,,C,
88 CLINTON AVENUE,07042,Montclair,N,C,,C,
88 Cooper Avenue,07043,Montclair,N,C,,C,
88 ELM STREET,07042,Montclair,N,C,,C,
88 Edgemont Road,07042,Montclair,N,C,,C,
88 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
88 GROVE STREET,07043,Montclair,N,C,,C,
88 GROVE STREET 1ST FL,07043,Montclair,N,C,,C,
88 Greenwood Avenue 1ST,07042,Montclair,Y,C,,UX,
88 Greenwood Avenue 2ND,07042,Montclair,Y,C,,UX,
88 High Street,07042,Montclair,Y,C,,L,
88 Inwood Avenue,07043,Montclair,N,C,,C,
88 LINCOLN STREET,07042,Montclair,N,C,,C,
88 LORRAINE AVENUE,07043,Montclair,N,C,,C,
88 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
88 MOUNT HEBRON ROAD,07043,Montclair,N,C,,C,
88 Maple Avenue,07042,Montclair,Y,C,,G,
88 Norwood Avenue,07043,Montclair,N,C,,C,
88 PARK STREET,07043,Montclair,N,C,,C,
88 PORTER PLACE,07042,Montclair,N,C,,C,
88 S Mountain Avenue,07042,Montclair,N,C,,C,
88 UNDERCLIFF ROAD,07042,Montclair,N,C,,C,
88 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
88 WARREN PLACE,07042,Montclair,N,C,,C,
88 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
88 WILDWOOD AVENUE,07043,Montclair,N,C,,C,
88 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
88 YANTACAW BROOK ROAD,07043,Montclair,N,C,,C,
89 BAY STREET,07042,Montclair,N,C,,C,
89 BELLEVUE AVENUE,07043,Montclair,N,C,,C,
89 BUCKINGHAM ROAD,07043,Montclair,N,C,,C,
89 CENTRAL AVENUE,07042,Montclair,N,C,,C,
89 CHRISTOPHER STREET,07043,Montclair,N,C,,C,
89 CLINTON AVENUE,07042,Montclair,N,C,,C,
89 COOPER AVENUE,07043,Montclair,N,C,,C,
89 ELM STREET,07042,Montclair,N,C,,C,
89 Edgemont Road,07042,Montclair,N,C,,C,
89 Essex Avenue,07042,Montclair,N,C,,C,
89 GORDONHURST AVENUE,07043,Montclair,N,C,,C,
89 GROVE STREET,07043,Montclair,N,C,,C,
89 HADDON PLACE,07043,Montclair,N,C,,C,
89 HIGH STREET,07042,Montclair,N,C,,C,
89 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
89 Inwood Avenue,07043,Montclair,Y,C,,L,
89 LINCOLN STREET,07042,Montclair,N,C,,C,
89 LLEWELLYN ROAD,07042,Montclair,N,C,,C,
89 NORWOOD AVENUE,07043,Montclair,N,C,,C,
89 ORANGE ROAD,07042,Montclair,N,C,,C,
89 PINE STREET,07042,Montclair,N,C,,C,
89 PORTER PLACE,07042,Montclair,N,C,,C,
89 Park Street 1ST,07043,Montclair,N,C,,C,
89 Park Street 2ND,07043,Montclair,Y,C,,L,
89 Park Street 3RD,07043,Montclair,Y,C,,L,
89 S MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
89 UNDERCLIFF ROAD,07042,Montclair,N,C,,C,
89 UNION STREET,07042,Montclair,N,C,,C,
89 WALNUT STREET,07042,Montclair,N,C,,C,
89 WATCHUNG AVENUE,07043,Montclair,N,C,,C,
89 WILDWOOD AVENUE,07043,Montclair,N,C,,C,
89 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
8A WILLARD PLACE,07042,Montclair,N,C,,C,
8B WILLARD PLACE,07042,Montclair,N,C,,C,
9 ALDEN ROAD,07042,Montclair,N,C,,C,
9 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
9 Amelia Street,07042,Montclair,N,C,,C,
9 Argyle Road,07043,Montclair,N,C,,C,
9 BELLAIRE DRIVE,07042,Montclair,N,C,,C,
9 BELVIDERE PLACE,07042,Montclair,N,C,,C,
9 BRADFORD AVENUE,07043,Montclair,N,C,,C,
9 BRAINARD STREET,07043,Montclair,N,C,,C,
9 BRIAR HILL ROAD,07042,Montclair,N,C,,C,
9 BROOKLAWN ROAD,07042,Montclair,N,C,,C,
9 BRUCE ROAD,07043,Montclair,N,C,,C,
9 BRUNSWICK ROAD,07042,Montclair,N,C,,C,
9 BURNSIDE STREET,07043,Montclair,N,C,,C,
9 Bellegrove Drive,07043,Montclair,N,C,,C,
9 Bradford Avenue,07043,Montclair,N,C,,C,
9 Bradford Way,07043,Montclair,N,C,,C,
9 CARLISLE ROAD,07043,Montclair,N,C,,C,
9 CARLTON DRIVE,07043,Montclair,N,C,,C,
9 CARRIAGE WAY,07042,Montclair,N,C,,C,
9 CARTERET STREET,07043,Montclair,N,C,,C,
9 CENTRAL AVENUE 1ST,07042,Montclair,N,C,,C,
9 CENTRAL AVENUE 2ND,07042,Montclair,N,C,,C,
9 CHRISTOPHER COURT,07042,Montclair,N,C,,C,
9 COLUMBUS AVENUE,07042,Montclair,N,C,,C,
9 CORNELL WAY,07043,Montclair,N,C,,C,
9 CRESTVIEW COURT,07042,Montclair,N,C,,C,
9 Capron Lane,07043,Montclair,N,C,,C,
9 Carey Court,07042,Montclair,N,C,,C,
9 Carolin Road,07043,Montclair,N,C,,C,
9 Charles Street,07042,Montclair,N,C,,C,
9 Chester Road,07043,Montclair,N,C,,C,
9 Clairidge Court,07042,Montclair,N,C,,C,
9 Cloverhill Place,07042,Montclair,Y,C,,L,
9 Crestmont Road,07044,Montclair,N,C,,C,
9 DURYEA ROAD,07043,Montclair,N,C,,C,
9 Draper Terrace,07042,Montclair,N,C,,C,
9 EDGEMONT ROAD,07042,Montclair,N,C,,C,
9 ELIZABETH ROAD,07043,Montclair,N,C,,C,
9 EMERSON PLACE,07043,Montclair,N,C,,C,
9 ERWIN PARK ROAD,07042,Montclair,N,C,,C,
9 EUCLID PLACE,07042,Montclair,N,C,,C,
9 Elston Road,07043,Montclair,N,C,,C,
9 FAIRVIEW PLACE,07043,Montclair,N,C,,C,
9 FRANCIS PLACE,07042,Montclair,N,C,,C,
9 FULTON STREET,07042,Montclair,N,C,,C,
9 Fidelity Place,07042,Montclair,Y,C,,UX,
9 Franklin Place,07042,Montclair,N,C,,C,
9 Friendship Place 1ST,07042,Montclair,N,C,,C,
9 Friendship Place 2ND,07042,Montclair,N,C,,C,
9 GARDEN STREET,07042,Montclair,N,C,,C,
9 GARDINER PLACE,07042,Montclair,N,C,,C,
9 GLENSIDE TERRACE,07043,Montclair,N,C,,C,
9 GLENWOOD ROAD,07043,Montclair,N,C,,C,
9 GREENVIEW WAY,07043,Montclair,N,C,,C,
9 GRENADA PLACE,07042,Montclair,N,C,,C,
9 GROVE TERRACE,07042,Montclair,N,C,,C,
9 Garfield Place,07043,Montclair,Y,C,,UX,
9 Glenridge Parkway,07042,Montclair,Y,C,,L,
9 Godfrey Road,07043,Montclair,N,C,,C,
9 Graham Terrace,07042,Montclair,Y,C,,G,
9 Gray Street,07042,Montclair,N,C,,C,
9 HAWTHORNE PLACE,07042,Montclair,N,C,,C,
9 HIGH TERRACE,07042,Montclair,N,C,,C,
9 HITCHCOCK PLACE,07042,Montclair,N,C,,C,
9 Hamilton Terrace,07043,Montclair,N,C,,C,
9 Harvard Street,07042,Montclair,N,C,,C,
9 Heller Drive,07043,Montclair,N,C,,C,
9 Highmont Terrace,07042,Montclair,N,C,,C,
9 Hilltop Place 1ST,07042,Montclair,Y,C,,G,
9 Hilltop Place 2ND,07042,Montclair,Y,C,,UX,
9 Hollywood Avenue,07042,Montclair,Y,C,,UX,
9 JAMES STREET,07042,Montclair,N,C,,C,
9 JEROME PLACE,07043,Montclair,N,C,,C,
9 KENNETH ROAD,07043,Montclair,N,C,,C,
9 KIPS RIDGE,07044,Montclair,N,C,,C,
9 LABEL STREET,07042,Montclair,N,C,,C,
9 LANSING PLACE,07043,Montclair,N,C,,C,
9 LASALLE ROAD,07043,Montclair,N,C,,C,
9 LAUREL PLACE,07043,Montclair,N,C,,C,
9 LINDEN AVENUE,07042,Montclair,N,C,,C,
9 Lexington Avenue,07042,Montclair,N,C,,C,
9 Locust Drive,07042,Montclair,N,C,,C,
9 MARQUETTE ROAD,07043,Montclair,N,C,,C,
9 MELROSE PLACE,07042,Montclair,N,C,,C,
9 MENDL TERRACE,07042,Montclair,N,C,,C,
9 MIDLAND AVENUE,07042,Montclair,N,C,,C,
9 MILLER STREET 1ST,07042,Montclair,N,C,,C,
9 MILLER STREET 2ND,07042,Montclair,N,C,,C,
9 MILLER STREET 3RD,07042,Montclair,N,C,,C,
9 MONROE PLACE,07042,Montclair,N,C,,C,
9 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
9 MORNINGSIDE AVENUE,07043,Montclair,N,C,,C,
9 MOUNT VERNON ROAD,07043,Montclair,N,C,,C,
9 MOUNTAIN PLACE,07043,Montclair,N,C,,C,
9 Mountain Terrace,07043,Montclair,N,C,,C,
9 N Mountain Avenue,07042,Montclair,N,C,,C,
9 NASSAU ROAD,07043,Montclair,N,C,,C,
9 NISHUANE ROAD 1ST,07042,Montclair,N,C,,C,
9 NISHUANE ROAD 2ND,07042,Montclair,N,C,,C,
9 NORTHVIEW AVENUE,07043,Montclair,N,C,,C,
9 NORWOOD AVENUE,07043,Montclair,N,C,,C,
9 ORCHARD COURT,07042,Montclair,N,C,,C,
9 PARKWAY,07043,Montclair,N,C,,C,
9 PORTLAND PLACE,07042,Montclair,N,C,,C,
9 POTTER COURT,07043,Montclair,N,C,,C,
9 PRESCOTT AVENUE,07042,Montclair,N,C,,C,
9 PRINCETON PLACE,07043,Montclair,N,C,,C,
9 PROSPECT AVENUE,07042,Montclair,N,C,,C,
9 Park Terrace,07043,Montclair,N,C,,C,
9 Patton Place,07043,Montclair,N,C,,C,
9 Pierson Place,07042,Montclair,Y,C,,G,
9 Planchet Drive,07042,Montclair,N,C,,C,
9 Pleasant Avenue,07042,Montclair,N,C,,C,
9 Prospect Terrace,07042,Montclair,N,C,,C,
9 RIVERVIEW DRIVE W,07043,Montclair,N,C,,C,
9 ROSEDALE AVENUE,07042,Montclair,N,C,,C,
9 Rockledge Road,07042,Montclair,N,C,,C,
9 S Brookwood Drive,07042,Montclair,N,C,,C,
9 SEARS PLACE,07042,Montclair,N,C,,C,
9 SKYTOP TERRACE,07043,Montclair,N,C,,C,
9 SOUTHERN TERRACE,07042,Montclair,N,C,,C,
9 STANFORD PLACE,07042,Montclair,N,C,,C,
9 STEPHEN STREET,07042,Montclair,N,C,,C,
9 STREETONEHENGE ROAD,07043,Montclair,N,C,,C,
9 SUTHERLAND ROAD,07042,Montclair,N,C,,C,
9 TALBOT STREET,07042,Montclair,N,C,,C,
9 TENNIS PLACE,07042,Montclair,N,C,,C,
9 TICHENOR PLACE,07042,Montclair,N,C,,C,
9 TUERS PLACE,07043,Montclair,N,C,,C,
9 The Fairway,07043,Montclair,N,C,,C,
9 UNION STREET,07042,Montclair,N,C,,C,
9 VALLEY PLACE,07043,Montclair,N,C,,C,
9 VAN BREEMEN COURT,07043,Montclair,N,C,,C,
9 VERA PLACE,07042,Montclair,N,C,,C,
9 VICTORIA TERRACE,07043,Montclair,N,C,,C,
9 VINCENT PLACE,07042,Montclair,N,C,,C,
9 WARD PLACE,07042,Montclair,N,C,,C,
9 WARMAN STREET,07042,Montclair,N,C,,C,
9 WARREN PLACE,07042,Montclair,N,C,,C,
9 WASHINGTON STREET,07042,Montclair,N,C,,C,
9 WENDOVER ROAD,07042,Montclair,N,C,,C,
9 WHEELER STREET,07042,Montclair,N,C,,C,
9 WILDE PLACE,07042,Montclair,N,C,,C,
9 WILFRED STREET,07042,Montclair,N,C,,C,
9 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
9 WILLOWDALE COURT,07042,Montclair,N,C,,C,
9 WINDEMERE ROAD,07043,Montclair,N,C,,C,
9 WOODLAND AVENUE,07042,Montclair,N,C,,C,
9 Wellesley Road,07043,Montclair,N,C,,C,
9 Willard Place,07042,Montclair,Y,C,,UX,
9 Windsor Place,07043,Montclair,N,C,,C,
9-11 NEW STREET,07042,Montclair,N,C,,C,
